,drug_1,drug_2,context,label
930,5311,46239015,A2780,1
931,5311,498162,A2780,1
932,5311,9826528,A2780,1
933,5311,104842,A2780,1
934,5311,5329102,A2780,1
935,5311,5394,A2780,1
936,5311,60700,A2780,1
937,3385,11960529,A375,0
938,3385,24856436,A375,1
939,3385,11977753,A375,1
940,3385,3062316,A375,1
941,3385,176870,A375,1
942,3385,5288382,A375,1
943,3385,216453,A375,1
944,3385,208908,A375,0
945,3385,24964624,A375,0
946,3385,24958200,A375,1
947,3385,24748204,A375,1
948,3385,11520894,A375,1
949,3385,46239015,A375,1
950,3385,9826528,A375,0
951,3385,5329102,A375,1
952,3385,5394,A375,0
953,3385,5311,A375,0
954,3385,5311,A375,1
955,11960529,46239015,A375,0
956,11960529,498162,A375,0
957,11960529,216239,A375,1
958,11960529,60700,A375,0
959,24856436,11977753,A375,1
960,24856436,387447,A375,1
961,24856436,3062316,A375,1
962,24856436,46926350,A375,1
963,24856436,176870,A375,1
964,24856436,5288382,A375,1
965,24856436,24958200,A375,1
966,24856436,24748204,A375,0
967,24856436,11520894,A375,1
968,24856436,46239015,A375,1
969,24856436,9826528,A375,1
970,24856436,104842,A375,1
971,24856436,216239,A375,1
972,24856436,60700,A375,1
973,11977753,46926350,A375,1
974,11977753,46239015,A375,0
975,11977753,46239015,A375,1
976,11977753,498162,A375,1
977,11977753,104842,A375,1
978,11977753,216239,A375,1
979,387447,11977753,A375,1
980,387447,3062316,A375,0
981,387447,3062316,A375,1
982,387447,5288382,A375,1
983,387447,46239015,A375,0
984,387447,104842,A375,1
985,387447,104842,A375,0
986,387447,216239,A375,1
987,387447,60700,A375,0
988,2567,11960529,A375,1
989,2567,24856436,A375,1
990,2567,11977753,A375,1
991,2567,3062316,A375,1
992,2567,176870,A375,1
993,2567,5288382,A375,1
994,2567,216453,A375,1
995,2567,216453,A375,0
996,2567,208908,A375,0
997,2567,208908,A375,1
998,2567,24964624,A375,1
999,2567,24958200,A375,1
1000,2567,24748204,A375,1
1001,2567,11520894,A375,1
1002,2567,46239015,A375,1
1003,2567,9826528,A375,0
1004,2567,216239,A375,0
1005,2567,5329102,A375,1
1006,2567,5394,A375,0
1007,2567,5311,A375,1
1008,2907,11960529,A375,1
1009,2907,3062316,A375,0
1010,2907,176870,A375,0
1011,2907,208908,A375,1
1012,2907,24964624,A375,1
1013,2907,24748204,A375,1
1014,2907,11520894,A375,1
1015,2907,5394,A375,1
1016,3062316,11977753,A375,1
1017,3062316,46926350,A375,1
1018,3062316,5288382,A375,1
1019,3062316,11520894,A375,1
1020,3062316,46239015,A375,1
1021,3062316,498162,A375,0
1022,3062316,104842,A375,1
1023,3062316,216239,A375,1
1024,3062316,60700,A375,1
1025,5743,11960529,A375,1
1026,5743,176870,A375,0
1027,5743,24964624,A375,1
1028,5743,24748204,A375,1
1029,5743,11520894,A375,1
1030,5743,5394,A375,1
1031,46926350,46239015,A375,1
1032,31703,24856436,A375,1
1033,31703,11977753,A375,1
1034,31703,3062316,A375,0
1035,31703,176870,A375,0
1036,31703,208908,A375,0
1037,31703,24748204,A375,0
1038,31703,11520894,A375,1
1039,31703,216239,A375,0
1040,31703,5329102,A375,0
1041,31703,5311,A375,1
1042,176870,11960529,A375,0
1043,176870,11977753,A375,1
1044,176870,387447,A375,0
1045,176870,387447,A375,1
1046,176870,3062316,A375,1
1047,176870,5288382,A375,1
1048,176870,11520894,A375,1
1049,176870,498162,A375,0
1050,176870,9826528,A375,1
1051,176870,104842,A375,1
1052,176870,216239,A375,1
1053,176870,60700,A375,1
1054,36462,24856436,A375,1
1055,36462,11977753,A375,1
1056,36462,387447,A375,0
1057,36462,387447,A375,1
1058,36462,3062316,A375,1
1059,36462,46926350,A375,0
1060,36462,176870,A375,1
1061,36462,5288382,A375,1
1062,36462,24958200,A375,1
1063,36462,11520894,A375,1
1064,36462,46239015,A375,0
1065,36462,216239,A375,1
1066,36462,5394,A375,0
1067,36462,5311,A375,0
1068,5288382,11977753,A375,1
1069,5288382,46926350,A375,1
1070,5288382,46239015,A375,1
1071,5288382,46239015,A375,0
1072,5288382,104842,A375,1
1073,5288382,216239,A375,1
1074,5288382,60700,A375,0
1075,5288382,60700,A375,1
1076,60749,3062316,A375,1
1077,60749,46926350,A375,1
1078,60749,176870,A375,0
1079,60749,5288382,A375,0
1080,60749,208908,A375,0
1081,60749,24958200,A375,0
1082,60749,11520894,A375,1
1083,60749,5394,A375,0
1084,216453,11960529,A375,1
1085,216453,24856436,A375,1
1086,216453,11977753,A375,1
1087,216453,3062316,A375,1
1088,216453,176870,A375,1
1089,216453,36462,A375,1
1090,216453,5288382,A375,1
1091,216453,208908,A375,1
1092,216453,24964624,A375,1
1093,216453,24958200,A375,0
1094,216453,24958200,A375,1
1095,216453,24748204,A375,1
1096,216453,46239015,A375,1
1097,216453,498162,A375,1
1098,216453,104842,A375,1
1099,216453,216239,A375,1
1100,216453,5329102,A375,1
1101,216453,5394,A375,1
1102,216453,60700,A375,0
1103,216453,5311497,A375,1
1104,208908,11960529,A375,1
1105,208908,11960529,A375,0
1106,208908,3062316,A375,0
1107,208908,176870,A375,0
1108,208908,24964624,A375,1
1109,208908,24964624,A375,0
1110,208908,24958200,A375,1
1111,208908,24748204,A375,0
1112,208908,24748204,A375,1
1113,208908,11520894,A375,1
1114,208908,46239015,A375,1
1115,208908,498162,A375,0
1116,208908,216239,A375,1
1117,4091,24856436,A375,0
1118,4091,387447,A375,0
1119,4091,3062316,A375,0
1120,4091,176870,A375,0
1121,4091,5288382,A375,0
1122,4091,208908,A375,0
1123,4091,24964624,A375,1
1124,4091,24964624,A375,0
1125,4091,24958200,A375,0
1126,4091,24748204,A375,1
1127,4091,11520894,A375,0
1128,4091,46239015,A375,0
1129,4091,9826528,A375,0
1130,4091,5329102,A375,0
1131,4091,5394,A375,0
1132,4091,5311,A375,0
1133,126941,11977753,A375,0
1134,126941,387447,A375,1
1135,126941,46926350,A375,1
1136,126941,176870,A375,1
1137,126941,5288382,A375,1
1138,126941,46239015,A375,1
1139,126941,9826528,A375,0
1140,5746,24856436,A375,1
1141,5746,11977753,A375,1
1142,5746,387447,A375,1
1143,5746,3062316,A375,1
1144,5746,46926350,A375,1
1145,5746,176870,A375,0
1146,5746,5288382,A375,1
1147,5746,216453,A375,0
1148,5746,24958200,A375,1
1149,5746,24748204,A375,0
1150,5746,11520894,A375,1
1151,5746,46239015,A375,1
1152,5746,9826528,A375,1
1153,5746,216239,A375,0
1154,5746,5329102,A375,1
1155,5746,5394,A375,1
1156,5746,5311,A375,1
1157,24964624,11960529,A375,1
1158,24964624,387447,A375,0
1159,24964624,3062316,A375,1
1160,24964624,176870,A375,0
1161,24964624,176870,A375,1
1162,24964624,11520894,A375,1
1163,24964624,46239015,A375,1
1164,24964624,498162,A375,0
1165,24964624,216239,A375,1
1166,59691338,3385,A375,0
1167,59691338,11960529,A375,1
1168,59691338,24856436,A375,0
1169,59691338,2567,A375,1
1170,59691338,2907,A375,1
1171,59691338,3062316,A375,0
1172,59691338,5743,A375,1
1173,59691338,36462,A375,0
1174,59691338,60749,A375,0
1175,59691338,216453,A375,1
1176,59691338,208908,A375,0
1177,59691338,208908,A375,1
1178,59691338,4091,A375,0
1179,59691338,24964624,A375,0
1180,59691338,24748204,A375,1
1181,59691338,11520894,A375,0
1182,59691338,46239015,A375,1
1183,59691338,46239015,A375,0
1184,59691338,15953832,A375,1
1185,59691338,498162,A375,0
1186,59691338,9826528,A375,0
1187,59691338,104842,A375,0
1188,59691338,216239,A375,1
1189,59691338,5394,A375,0
1190,59691338,5311,A375,0
1191,24958200,11960529,A375,0
1192,24958200,11977753,A375,1
1193,24958200,387447,A375,0
1194,24958200,3062316,A375,1
1195,24958200,46926350,A375,1
1196,24958200,176870,A375,1
1197,24958200,5288382,A375,0
1198,24958200,24964624,A375,1
1199,24958200,11520894,A375,1
1200,24958200,46239015,A375,1
1201,24958200,498162,A375,1
1202,24958200,104842,A375,1
1203,24958200,216239,A375,1
1204,24958200,60700,A375,1
1205,24748204,11960529,A375,1
1206,24748204,387447,A375,0
1207,24748204,3062316,A375,1
1208,24748204,5288382,A375,0
1209,24748204,24964624,A375,1
1210,24748204,24958200,A375,1
1211,24748204,11520894,A375,1
1212,24748204,46239015,A375,1
1213,24748204,498162,A375,0
1214,24748204,9826528,A375,0
1215,24748204,104842,A375,0
1216,24748204,216239,A375,1
1217,11520894,46926350,A375,1
1218,11520894,46239015,A375,1
1219,11520894,498162,A375,0
1220,11520894,216239,A375,1
1221,11520894,60700,A375,1
1222,15953832,3385,A375,1
1223,15953832,24856436,A375,1
1224,15953832,11977753,A375,1
1225,15953832,387447,A375,1
1226,15953832,2567,A375,1
1227,15953832,3062316,A375,1
1228,15953832,46926350,A375,1
1229,15953832,31703,A375,1
1230,15953832,176870,A375,1
1231,15953832,36462,A375,1
1232,15953832,5288382,A375,1
1233,15953832,216453,A375,1
1234,15953832,208908,A375,1
1235,15953832,4091,A375,1
1236,15953832,5746,A375,1
1237,15953832,24964624,A375,1
1238,15953832,24958200,A375,1
1239,15953832,24748204,A375,1
1240,15953832,11520894,A375,1
1241,15953832,46239015,A375,1
1242,15953832,498162,A375,0
1243,15953832,36314,A375,1
1244,15953832,9826528,A375,1
1245,15953832,104842,A375,1
1246,15953832,216239,A375,1
1247,15953832,5329102,A375,1
1248,15953832,5394,A375,1
1249,15953832,60700,A375,1
1250,15953832,13342,A375,1
1251,15953832,5311497,A375,1
1252,15953832,5311,A375,1
1253,498162,46239015,A375,1
1254,36314,24856436,A375,1
1255,36314,11977753,A375,1
1256,36314,387447,A375,0
1257,36314,3062316,A375,1
1258,36314,46926350,A375,1
1259,36314,176870,A375,1
1260,36314,5288382,A375,1
1261,36314,216453,A375,1
1262,36314,24958200,A375,1
1263,36314,46239015,A375,1
1264,36314,9826528,A375,0
1265,36314,216239,A375,1
1266,36314,5329102,A375,1
1267,36314,5394,A375,0
1268,36314,5394,A375,1
1269,36314,5311,A375,0
1270,36314,5311,A375,1
1271,9826528,11977753,A375,1
1272,9826528,387447,A375,0
1273,9826528,3062316,A375,1
1274,9826528,46239015,A375,0
1275,9826528,498162,A375,0
1276,9826528,104842,A375,1
1277,9826528,216239,A375,1
1278,9826528,60700,A375,0
1279,9826528,60700,A375,1
1280,104842,46239015,A375,1
1281,104842,216239,A375,1
1282,216239,46926350,A375,1
1283,216239,46239015,A375,1
1284,5329102,24856436,A375,1
1285,5329102,11977753,A375,1
1286,5329102,387447,A375,1
1287,5329102,3062316,A375,1
1288,5329102,46926350,A375,1
1289,5329102,176870,A375,1
1290,5329102,5288382,A375,1
1291,5329102,24964624,A375,1
1292,5329102,24958200,A375,1
1293,5329102,24748204,A375,1
1294,5329102,11520894,A375,1
1295,5329102,46239015,A375,1
1296,5329102,9826528,A375,1
1297,5329102,104842,A375,1
1298,5329102,216239,A375,1
1299,5329102,5394,A375,1
1300,5329102,60700,A375,1
1301,5394,11960529,A375,1
1302,5394,24856436,A375,1
1303,5394,11977753,A375,1
1304,5394,387447,A375,0
1305,5394,3062316,A375,0
1306,5394,46926350,A375,0
1307,5394,5288382,A375,1
1308,5394,5288382,A375,0
1309,5394,208908,A375,0
1310,5394,208908,A375,1
1311,5394,24964624,A375,1
1312,5394,24964624,A375,0
1313,5394,24958200,A375,1
1314,5394,24748204,A375,0
1315,5394,46239015,A375,1
1316,5394,498162,A375,0
1317,5394,9826528,A375,0
1318,5394,104842,A375,0
1319,5394,216239,A375,1
1320,5394,60700,A375,1
1321,60700,11977753,A375,1
1322,60700,46926350,A375,1
1323,60700,46239015,A375,1
1324,60700,216239,A375,1
1325,13342,11960529,A375,0
1326,13342,24856436,A375,1
1327,13342,11977753,A375,1
1328,13342,3062316,A375,0
1329,13342,3062316,A375,1
1330,13342,176870,A375,1
1331,13342,5288382,A375,1
1332,13342,216453,A375,1
1333,13342,24958200,A375,0
1334,13342,216239,A375,1
1335,13342,5329102,A375,1
1336,13342,5394,A375,0
1337,13342,5311,A375,0
1338,5311497,11977753,A375,1
1339,5311497,3062316,A375,1
1340,5311497,46926350,A375,0
1341,5311497,176870,A375,1
1342,5311497,5288382,A375,1
1343,5311497,24958200,A375,0
1344,5311497,24748204,A375,0
1345,5311497,46239015,A375,1
1346,5311497,216239,A375,1
1347,5311497,5329102,A375,1
1348,5311497,5394,A375,0
1349,5311497,5311,A375,0
1350,5311,24856436,A375,1
1351,5311,11977753,A375,1
1352,5311,387447,A375,1
1353,5311,3062316,A375,0
1354,5311,46926350,A375,0
1355,5311,5288382,A375,0
1356,5311,60749,A375,1
1357,5311,208908,A375,0
1358,5311,24958200,A375,1
1359,5311,24748204,A375,1
1360,5311,11520894,A375,1
1361,5311,46239015,A375,1
1362,5311,498162,A375,0
1363,5311,9826528,A375,0
1364,5311,104842,A375,1
1365,5311,216239,A375,1
1366,5311,5329102,A375,1
1367,5311,5394,A375,1
1368,5311,5394,A375,0
1369,5311,60700,A375,1
1851,3385,11960529,CAOV3,0
1852,3385,24856436,CAOV3,1
1853,3385,3062316,CAOV3,1
1854,3385,46926350,CAOV3,0
1855,3385,176870,CAOV3,1
1856,3385,216453,CAOV3,0
1857,3385,208908,CAOV3,1
1858,3385,24964624,CAOV3,1
1859,3385,11520894,CAOV3,1
1860,3385,46239015,CAOV3,1
1861,3385,9826528,CAOV3,0
1862,3385,9826528,CAOV3,1
1863,3385,5329102,CAOV3,1
1864,3385,5311,CAOV3,1
1865,11960529,46926350,CAOV3,1
1866,11960529,5288382,CAOV3,1
1867,11960529,46239015,CAOV3,0
1868,11960529,498162,CAOV3,0
1869,11960529,104842,CAOV3,1
1870,11960529,216239,CAOV3,1
1871,24856436,11977753,CAOV3,1
1872,24856436,387447,CAOV3,0
1873,24856436,387447,CAOV3,1
1874,24856436,3062316,CAOV3,1
1875,24856436,46926350,CAOV3,0
1876,24856436,176870,CAOV3,1
1877,24856436,5288382,CAOV3,1
1878,24856436,208908,CAOV3,1
1879,24856436,24958200,CAOV3,1
1880,24856436,24748204,CAOV3,1
1881,24856436,11520894,CAOV3,1
1882,24856436,46239015,CAOV3,1
1883,24856436,498162,CAOV3,1
1884,24856436,9826528,CAOV3,1
1885,24856436,104842,CAOV3,1
1886,24856436,216239,CAOV3,1
1887,24856436,60700,CAOV3,1
1888,11977753,46926350,CAOV3,1
1889,11977753,498162,CAOV3,1
1890,11977753,104842,CAOV3,1
1891,11977753,216239,CAOV3,1
1892,387447,11977753,CAOV3,1
1893,387447,3062316,CAOV3,1
1894,387447,5288382,CAOV3,1
1895,387447,11520894,CAOV3,1
1896,387447,46239015,CAOV3,0
1897,387447,104842,CAOV3,1
1898,387447,60700,CAOV3,1
1899,2567,11960529,CAOV3,0
1900,2567,24856436,CAOV3,1
1901,2567,11977753,CAOV3,1
1902,2567,387447,CAOV3,0
1903,2567,3062316,CAOV3,1
1904,2567,46926350,CAOV3,0
1905,2567,5288382,CAOV3,1
1906,2567,216453,CAOV3,0
1907,2567,24964624,CAOV3,1
1908,2567,24958200,CAOV3,1
1909,2567,24748204,CAOV3,0
1910,2567,24748204,CAOV3,1
1911,2567,11520894,CAOV3,1
1912,2567,46239015,CAOV3,1
1913,2567,9826528,CAOV3,0
1914,2567,216239,CAOV3,0
1915,2567,5329102,CAOV3,1
1916,2567,5311,CAOV3,1
1917,2907,11960529,CAOV3,1
1918,2907,216453,CAOV3,0
1919,2907,46239015,CAOV3,0
1920,2907,5394,CAOV3,1
1921,3062316,11977753,CAOV3,1
1922,3062316,46926350,CAOV3,1
1923,3062316,5288382,CAOV3,0
1924,3062316,11520894,CAOV3,1
1925,3062316,104842,CAOV3,1
1926,3062316,216239,CAOV3,1
1927,3062316,60700,CAOV3,1
1928,5743,11960529,CAOV3,0
1929,5743,11977753,CAOV3,1
1930,5743,387447,CAOV3,0
1931,5743,387447,CAOV3,1
1932,5743,3062316,CAOV3,1
1933,5743,46926350,CAOV3,1
1934,5743,46926350,CAOV3,0
1935,5743,176870,CAOV3,1
1936,5743,5288382,CAOV3,0
1937,5743,208908,CAOV3,1
1938,5743,24964624,CAOV3,1
1939,5743,24748204,CAOV3,1
1940,5743,11520894,CAOV3,1
1941,5743,46239015,CAOV3,1
1942,5743,9826528,CAOV3,1
1943,5743,216239,CAOV3,1
1944,5743,5394,CAOV3,0
1945,5743,5311,CAOV3,1
1946,46926350,46239015,CAOV3,0
1947,31703,24856436,CAOV3,1
1948,31703,387447,CAOV3,0
1949,31703,3062316,CAOV3,1
1950,31703,176870,CAOV3,1
1951,31703,5288382,CAOV3,0
1952,31703,216453,CAOV3,0
1953,31703,208908,CAOV3,1
1954,31703,24958200,CAOV3,1
1955,31703,11520894,CAOV3,1
1956,31703,9826528,CAOV3,1
1957,31703,216239,CAOV3,0
1958,31703,5311,CAOV3,0
1959,176870,11977753,CAOV3,1
1960,176870,387447,CAOV3,0
1961,176870,387447,CAOV3,1
1962,176870,5288382,CAOV3,1
1963,176870,11520894,CAOV3,1
1964,176870,498162,CAOV3,0
1965,176870,9826528,CAOV3,1
1966,176870,104842,CAOV3,1
1967,176870,216239,CAOV3,1
1968,176870,60700,CAOV3,1
1969,36462,24856436,CAOV3,1
1970,36462,11977753,CAOV3,1
1971,36462,387447,CAOV3,1
1972,36462,3062316,CAOV3,1
1973,36462,46926350,CAOV3,1
1974,36462,176870,CAOV3,1
1975,36462,5288382,CAOV3,1
1976,36462,208908,CAOV3,1
1977,36462,24964624,CAOV3,1
1978,36462,24958200,CAOV3,1
1979,36462,24748204,CAOV3,1
1980,36462,11520894,CAOV3,1
1981,36462,46239015,CAOV3,1
1982,36462,9826528,CAOV3,1
1983,36462,216239,CAOV3,1
1984,36462,5329102,CAOV3,1
1985,36462,5311,CAOV3,1
1986,36462,5311,CAOV3,0
1987,5288382,11977753,CAOV3,1
1988,5288382,46926350,CAOV3,1
1989,5288382,46239015,CAOV3,1
1990,5288382,104842,CAOV3,1
1991,5288382,216239,CAOV3,1
1992,5288382,60700,CAOV3,1
1993,60749,24856436,CAOV3,1
1994,60749,11977753,CAOV3,0
1995,60749,387447,CAOV3,1
1996,60749,3062316,CAOV3,0
1997,60749,46926350,CAOV3,0
1998,60749,176870,CAOV3,0
1999,60749,5288382,CAOV3,0
2000,60749,24964624,CAOV3,1
2001,60749,24958200,CAOV3,1
2002,60749,24748204,CAOV3,1
2003,60749,46239015,CAOV3,1
2004,60749,216239,CAOV3,0
2005,60749,5329102,CAOV3,1
2006,60749,5394,CAOV3,1
2007,216453,11960529,CAOV3,1
2008,216453,11977753,CAOV3,1
2009,216453,387447,CAOV3,0
2010,216453,46926350,CAOV3,1
2011,216453,176870,CAOV3,1
2012,216453,36462,CAOV3,0
2013,216453,5288382,CAOV3,1
2014,216453,208908,CAOV3,1
2015,216453,24964624,CAOV3,1
2016,216453,24958200,CAOV3,0
2017,216453,24748204,CAOV3,1
2018,216453,11520894,CAOV3,1
2019,216453,9826528,CAOV3,1
2020,216453,216239,CAOV3,1
2021,216453,5329102,CAOV3,1
2022,216453,5394,CAOV3,0
2023,216453,60700,CAOV3,1
2024,216453,5311497,CAOV3,0
2025,208908,11977753,CAOV3,1
2026,208908,387447,CAOV3,1
2027,208908,3062316,CAOV3,1
2028,208908,46926350,CAOV3,1
2029,208908,5288382,CAOV3,1
2030,208908,24964624,CAOV3,1
2031,208908,24958200,CAOV3,1
2032,208908,24748204,CAOV3,1
2033,208908,11520894,CAOV3,1
2034,208908,46239015,CAOV3,1
2035,208908,498162,CAOV3,0
2036,208908,9826528,CAOV3,1
2037,208908,104842,CAOV3,1
2038,208908,216239,CAOV3,1
2039,208908,60700,CAOV3,1
2040,4091,11960529,CAOV3,1
2041,4091,24856436,CAOV3,0
2042,4091,3062316,CAOV3,0
2043,4091,46926350,CAOV3,0
2044,4091,176870,CAOV3,0
2045,4091,216453,CAOV3,0
2046,4091,208908,CAOV3,0
2047,4091,24964624,CAOV3,0
2048,4091,24958200,CAOV3,0
2049,4091,24748204,CAOV3,0
2050,4091,11520894,CAOV3,0
2051,4091,46239015,CAOV3,0
2052,4091,9826528,CAOV3,0
2053,4091,9826528,CAOV3,1
2054,4091,5329102,CAOV3,0
2055,4091,5311,CAOV3,0
2056,126941,11960529,CAOV3,0
2057,126941,11977753,CAOV3,0
2058,126941,3062316,CAOV3,0
2059,126941,46926350,CAOV3,1
2060,126941,176870,CAOV3,0
2061,126941,5288382,CAOV3,0
2062,126941,216453,CAOV3,0
2063,126941,208908,CAOV3,0
2064,126941,9826528,CAOV3,0
2065,126941,216239,CAOV3,0
2066,126941,5329102,CAOV3,0
2067,5746,24856436,CAOV3,1
2068,5746,11977753,CAOV3,1
2069,5746,387447,CAOV3,1
2070,5746,3062316,CAOV3,1
2071,5746,46926350,CAOV3,1
2072,5746,176870,CAOV3,0
2073,5746,5288382,CAOV3,1
2074,5746,216453,CAOV3,0
2075,5746,208908,CAOV3,1
2076,5746,24958200,CAOV3,1
2077,5746,24748204,CAOV3,1
2078,5746,11520894,CAOV3,1
2079,5746,46239015,CAOV3,1
2080,5746,9826528,CAOV3,1
2081,5746,216239,CAOV3,0
2082,5746,5329102,CAOV3,1
2083,5746,5311,CAOV3,1
2084,24964624,11960529,CAOV3,1
2085,24964624,387447,CAOV3,1
2086,24964624,46926350,CAOV3,1
2087,24964624,176870,CAOV3,1
2088,24964624,5288382,CAOV3,1
2089,24964624,11520894,CAOV3,1
2090,24964624,46239015,CAOV3,1
2091,24964624,498162,CAOV3,0
2092,24964624,9826528,CAOV3,1
2093,24964624,216239,CAOV3,1
2094,59691338,3385,CAOV3,1
2095,59691338,2907,CAOV3,1
2096,59691338,5743,CAOV3,1
2097,59691338,208908,CAOV3,1
2098,59691338,4091,CAOV3,1
2099,59691338,24964624,CAOV3,1
2100,59691338,46239015,CAOV3,1
2101,59691338,15953832,CAOV3,1
2102,59691338,498162,CAOV3,1
2103,59691338,498162,CAOV3,0
2104,59691338,216239,CAOV3,1
2105,59691338,5394,CAOV3,1
2106,24958200,11960529,CAOV3,0
2107,24958200,11977753,CAOV3,0
2108,24958200,46926350,CAOV3,0
2109,24958200,46926350,CAOV3,1
2110,24958200,176870,CAOV3,1
2111,24958200,5288382,CAOV3,0
2112,24958200,24964624,CAOV3,0
2113,24958200,24964624,CAOV3,1
2114,24958200,11520894,CAOV3,0
2115,24958200,46239015,CAOV3,1
2116,24958200,9826528,CAOV3,1
2117,24958200,104842,CAOV3,1
2118,24958200,60700,CAOV3,1
2119,24748204,11977753,CAOV3,1
2120,24748204,387447,CAOV3,1
2121,24748204,3062316,CAOV3,1
2122,24748204,5288382,CAOV3,0
2123,24748204,24964624,CAOV3,1
2124,24748204,24958200,CAOV3,1
2125,24748204,11520894,CAOV3,1
2126,24748204,46239015,CAOV3,1
2127,24748204,498162,CAOV3,1
2128,24748204,9826528,CAOV3,1
2129,24748204,60700,CAOV3,1
2130,11520894,11977753,CAOV3,1
2131,11520894,46926350,CAOV3,1
2132,11520894,5288382,CAOV3,1
2133,11520894,5288382,CAOV3,0
2134,11520894,46239015,CAOV3,1
2135,11520894,498162,CAOV3,0
2136,11520894,104842,CAOV3,1
2137,11520894,216239,CAOV3,1
2138,11520894,60700,CAOV3,1
2139,15953832,3385,CAOV3,1
2140,15953832,11960529,CAOV3,1
2141,15953832,24856436,CAOV3,1
2142,15953832,11977753,CAOV3,1
2143,15953832,387447,CAOV3,1
2144,15953832,2567,CAOV3,0
2145,15953832,3062316,CAOV3,1
2146,15953832,5743,CAOV3,1
2147,15953832,46926350,CAOV3,1
2148,15953832,31703,CAOV3,1
2149,15953832,176870,CAOV3,1
2150,15953832,36462,CAOV3,1
2151,15953832,5288382,CAOV3,1
2152,15953832,60749,CAOV3,1
2153,15953832,216453,CAOV3,1
2154,15953832,208908,CAOV3,1
